"Status Code/Type"	"Row Name"	"Run #"	"Mapped Attributes and Options.Output Constraint Attributes.MeanMass - Lower Bound"	"Mapped Attributes and Options.Output Constraint Attributes.MeanMass - Upper Bound"	A	B	C	D	TargetMass	MeanLoad	MeanMass	"Optimization1 Results.Constraint Values at Optimum.MeanMass (Lower Bound Constraint)"	"Optimization1 Results.Constraint Values at Optimum.MeanMass (Upper Bound Constraint)"	"Optimization1 Results.Optimal Design.A"	"Optimization1 Results.Optimal Design.B"	"Optimization1 Results.Optimal Design.C"	"Optimization1 Results.Optimal Design.D"	"Optimization1 Results.Optimal Design.MeanLoad"	"Optimization1 Results.Optimal Design.MeanMass"	"Optimization1 Results.Optimal Design.Objective and Penalty"	"Optimization1 Results.Optimal Design.Objective Function"	"Optimization1 Results.Optimal Design.Penalty Function"	"Optimization1 Results.Optimal Design.ReliableLoad"	"Optimization1 Results.Optimal Design.Run #"	"Optimization1 Results.Optimal Design.SDLoad"	ReliableLoad	SDLoad
OK	Task[1].Loop[1]/Subflow[11]	11	0.8265	0.8274999999999999	36	12	15	30	0.827	41.5484216536141	0.8274999617313921	-0.0011318185980668	-0.0000000433147797	30.132949300145683	14.419965590000004	12	24	41.5484216536141	0.8274999617313921	-0.8397057757376845	-0.8397057757376845	0	36.05654091901534	61	1.8306409504982382	36.05654091901534	1.8306409504982382
OK	Task[1].Loop[1]/Subflow[12]	12	0.8275	0.8284999999999999	36	12	15	30	0.828	41.78149088370529	0.8284999790867829	-0.0011318382419727	-0.0000000236708739	30.371996226539757	14.419965590000004	12	24	41.78149088370529	0.8284999790867829	-0.8444291940369067	-0.8444291940369067	0	36.265873465441594	61	1.8385532390749146	36.265873465441594	1.8385532390749146
OK	Task[1].Loop[1]/Subflow[13]	13	0.8285	0.8294999999999999	36	12	15	30	0.829	42.01975161740117	0.8294999895627524	-0.0011318500993236	-0.0000000118135229	30.61125514531375	14.419965590000004	12	24	42.01975161740117	0.8294999895627524	-0.8492608183292266	-0.8492608183292266	0	36.48149464705603	61	1.846099814319433	36.48149464705603	1.846099814319433
OK	Task[1].Loop[1]/Subflow[14]	14	0.8295	0.8304999999999999	36	12	15	30	0.83	42.262285011276134	0.8305000005464604	-0.0011318625313644	0.0000000006185179	30.850660145465152	14.419965590000004	12	24	42.262285011276134	0.8305000005464604	-0.8541815466387528	-0.8541815466387528	0	36.70231825650331	66	1.8533364646365582	36.70231825650331	1.8533364646365582
OK	Task[1].Loop[1]/Subflow[15]	15	0.8305	0.8314999999999999	36	12	15	30	0.831	42.50821092277087	0.8315000001985176	-0.0011318621375411	0.0000000002246946	31.090144755670433	14.419965590000004	12	24	42.50821092277087	0.8315000001985176	-0.859173083468374	-0.859173083468374	0	36.92730487940424	71	1.8603162810391352	36.92730487940424	1.8603162810391352
OK	Task[1].Loop[1]/Subflow[16]	16	0.8315	0.8324999999999999	36	12	15	30	0.832	42.75670112730015	0.8324999998227833	-0.0011318617122618	-0.0000000002005847	31.329652288303038	14.419965590000004	12	24	42.75670112730015	0.8324999998227833	-0.864218209457158	-0.864218209457158	0	37.15547474138362	76	1.8670897805118214	37.15547474138362	1.8670897805118214
OK	Task[1].Loop[1]/Subflow[17]	17	0.8325	0.8334999999999999	36	12	15	30	0.833	43.00697335428853	0.8334999993349004	-0.0011318611600457	-0.0000000007528008	31.569127732747734	14.419965590000004	12	24	43.00697335428853	0.8334999993349004	-0.8693006616080632	-0.8693006616080632	0	37.38590294574352	76	1.8737045054592896	37.38590294574352	1.8737045054592896
OK	Task[1].Loop[1]/Subflow[18]	18	0.8335	0.8344999999999999	36	12	15	30	0.834	43.25829611834658	0.8344999990479212	-0.0011318608352248	-0.0000000010776217	31.808520701449634	14.419965590000004	12	24	43.25829611834658	0.8344999990479212	-0.8744052323195568	-0.8744052323195568	0	37.617724422002205	76	1.8802049845873823	37.617724422002205	1.8802049845873823
OK	Task[1].Loop[1]/Subflow[19]	19	0.8345	0.8354999999999999	36	12	15	30	0.835	43.5099900154473	0.8354999986440861	-0.0011318603781393	-0.0000000015347072	32.04778527422302	14.419965590000004	12	24	43.5099900154473	0.8354999986440861	-0.8795177964836088	-0.8795177964836088	0	37.85013554047419	76	1.886632626767283	37.85013554047419	1.886632626767283
OK	Task[1].Loop[1]/Subflow[20]	20	0.8355	0.8364999999999999	36	12	15	30	0.836	43.76132315870055	0.8364999901468531	-0.0011318507604449	-0.0000000111524016	32.279706271301315	14.419965590000004	12.00773966241182	24	43.76132315870055	0.8364999901468531	-0.8846256347441529	-0.8846256347441529	0	38.08362643142008	76	1.8925800898240608	38.08362643142008	1.8925800898240608
OK	Task[1].Loop[1]/Subflow[21]	21	0.8365	0.8374999999999999	36	12	15	30	0.837	44.715770667216994	0.8375000010261653	-0.001131863074324	0.0000000011614775	28.8	14.419965590000004	15.72898063818173	24	44.715770667216994	0.8375000010261653	-0.9039725103270531	-0.9039725103270531	0	38.94298141342619	104	1.9242778419658917	38.94298141342619	1.9242778419658917
OK	Task[1].Loop[1]/Subflow[22]	22	0.8375	0.8384999999999999	36	12	15	30	0.838	45.04764444246076	0.8385000000999667	-0.0011318620259951	0.0000000001131486	28.8	14.419965590000004	15.968907602927603	24	45.04764444246076	0.8385000000999667	-0.9107460976449007	-0.9107460976449007	0	39.26700105945343	96	1.926895905130567	39.26700105945343	1.926895905130567
OK	Task[1].Loop[1]/Subflow[23]	23	0.8385	0.8394999999999999	36	12	15	30	0.839	45.38481080333219	0.8395000094499221	-0.0011318726088535	0.000000010696007	28.8	14.419965590000004	16.208892850842002	24	45.38481080333219	0.8395000094499221	-0.9176305344180542	-0.9176305344180542	0	39.597723174582875	96	1.9290440035336216	39.597723174582875	1.9290440035336216
OK	Task[1].Loop[1]/Subflow[24]	24	0.8395	0.8404999999999999	36	12	15	30	0.84	45.727173997214926	0.8405000498936717	-0.0011319183855933	0.0000000564727467	28.8	14.419965590000004	16.448438433600433	24	45.727173997214926	0.8405000498936717	-0.9246197185462927	-0.9246197185462927	0	39.932801986734624	96	1.9314721494156144	39.932801986734624	1.9314721494156144
OK	Task[1].Loop[1]/Subflow[25]	25	0.8405	0.8414999999999999	36	12	15	30	0.841	46.074570860223965	0.8415000024304289	-0.0011318646637565	0.00000000275091	28.8	14.419965590000004	16.68691834320504	24	46.074570860223965	0.8415000024304289	-0.9317054252633018	-0.9317054252633018	0	40.26942039148147	96	1.9350649964097242	40.26942039148147	1.9350649964097242
OK	Task[1].Loop[1]/Subflow[26]	26	0.8415	0.8424999999999999	36	12	15	30	0.842	46.42689982685395	0.8425000033314209	-0.0011318656835551	0.0000000037707086	28.8	14.419965590000004	16.923692420364016	24	46.42689982685395	0.8425000033314209	-0.938880093252467	-0.938880093252467	0	40.604498995606114	96	1.9408151613653812	40.604498995606114	1.9408151613653812
OK	Task[1].Loop[1]/Subflow[27]	27	0.8425	0.8434999999999999	36	12	15	30	0.843	46.78406397343239	0.8435002834970871	-0.0011321827924018	0.0000003208795553	28.8	14.419965590000004	17.158092859869196	24	46.78406397343239	0.8435002834970871	-0.9461358611099616	-0.9461358611099616	0	40.93474854240278	91	1.9497867634568733	40.93474854240278	1.9497867634568733
OK	Task[1].Loop[1]/Subflow[28]	28	0.8435	0.8444999999999999	36	12	15	30	0.844	47.14561112204729	0.8445001806047356	-0.0011320663324682	0.0000002044196216	28.8	14.419965590000004	17.389226969521285	24	47.14561112204729	0.8445001806047356	-0.953457525661629	-0.953457525661629	0	41.25648352275922	91	1.963057588016599	41.25648352275922	1.963057588016599
OK	Task[1].Loop[1]/Subflow[29]	29	0.8445	0.8454999999999999	36	12	15	30	0.845	47.51139466896664	0.8454999845217064	-0.0011318443935556	-0.0000000175192909	28.8	14.419965590000004	17.616444208669225	24	47.51139466896664	0.8454999845217064	-0.9608362426255186	-0.9608362426255186	0	41.56638306239548	86	1.9816857333432294	41.56638306239548	1.9816857333432294
OK	Task[1].Loop[1]/Subflow[30]	30	0.8455	0.8464999999999999	36	12	15	30	0.846	47.88125208942157	0.8465000068948334	-0.0011318697168459	0.0000000078039994	28.8	14.419965590000004	17.839145500821456	24	47.88125208942157	0.8465000068948334	-0.9682632169661389	-0.9682632169661389	0	41.86131393556129	86	2.0066614406920875	41.86131393556129	2.0066614406920875
OK	Task[1].Loop[1]/Subflow[31]	31	0.8465	0.8474999999999999	36	12	15	30	0.847	48.22304852737745	0.8474999826892744	-0.0011318423194956	-0.0000000195933509	28.86180922473389	14.419965590000004	18	24	48.22304852737745	0.8474999826892744	-0.9751071398470197	-0.9751071398470197	0	42.12324235536416	81	2.033284317621738	42.12324235536416	2.033284317621738
OK	Task[1].Loop[1]/Subflow[32]	32	0.8475	0.8484999999999999	36	12	15	30	0.848	48.48454131420517	0.8484999898449523	-0.0011318504187349	-0.0000000114941116	29.097275421050536	14.419965590000004	18	24	48.48454131420517	0.8484999898449523	-0.9803816592658914	-0.9803816592658914	0	42.34456360625804	76	2.046674932297523	42.34456360625804	2.046674932297523
OK	Task[1].Loop[1]/Subflow[33]	33	0.8485	0.8494999999999999	36	12	15	30	0.849	48.75681884072487	0.8495000000130271	-0.0011318619275914	0.0000000000147449	29.33336583942785	14.419965590000004	18	24	48.75681884072487	0.8495000000130271	-0.9858805453307643	-0.9858805453307643	0	42.57872144925468	86	2.0593815909245476	42.57872144925468	2.0593815909245476
OK	Task[1].Loop[1]/Subflow[34]	34	0.8495	0.8504999999999999	36	12	15	30	0.85	49.03878324597117	0.8505000000106988	-0.0011318619249562	0.0000000000121097	29.569994687729505	14.419965590000004	18	24	49.03878324597117	0.8505000000106988	-0.9915809933585589	-0.9915809933585589	0	42.824428323498886	86	2.071467527284258	42.824428323498886	2.071467527284258
OK	Task[1].Loop[1]/Subflow[35]	35	0.8505	0.8514999999999999	36	12	15	30	0.851	49.32934239529596	0.8514999281465112	-0.0011317805846193	-0.0000000813282272	29.807066903090263	14.419965590000004	18	24	49.32934239529596	0.8514999281465112	-0.9974603246709667	-0.9974603246709667	0	43.080407216555635	81	2.0829943677786416	43.080407216555635	2.0829943677786416
OK	Task[1].Loop[1]/Subflow[36]	36	0.8515	0.8524999999999999	36	12	15	30	0.852	49.62749865194588	0.8524999564455715	-0.0011318126152479	-0.0000000492975986	30.044545535230448	14.419965590000004	18	24	49.62749865194588	0.8524999564455715	-1.0034977865748262	-1.0034977865748262	0	43.34547189546381	81	2.0940249782926257	43.34547189546381	2.0940249782926257
OK	Task[1].Loop[1]/Subflow[37]	37	0.8525	0.8534999999999999	36	12	15	30	0.853	49.932204439856555	0.8534999803840246	-0.0011318397102712	-0.0000000222025753	30.282331068013495	14.419965590000004	18	24	49.932204439856555	0.8534999803840246	-1.009671631800633	-1.009671631800633	0	43.61840077757963	81	2.104617361463542	43.61840077757963	2.104617361463542
OK	Task[1].Loop[1]/Subflow[38]	38	0.8535	0.8544999999999999	36	12	15	30	0.854	50.24247523546661	0.8544999938799647	-0.0011318549858117	-0.0000000069270348	30.520350628611304	14.419965590000004	18	24	50.24247523546661	0.8544999938799647	-1.015961407017807	-1.015961407017807	0	43.89803765741569	81	2.1148287450390653	43.89803765741569	2.1148287450390653
OK	Task[1].Loop[1]/Subflow[39]	39	0.8545	0.8554999999999999	36	12	15	30	0.855	50.55736800277817	0.8554999989806393	-0.0011318607590711	-0.0000000011537754	30.75853689421335	14.419965590000004	18	24	50.55736800277817	0.8554999989806393	-1.0223475190600784	-1.0223475190600784	0	44.183274110289084	81	2.1247142590040395	44.183274110289084	2.1247142590040395
OK	Task[1].Loop[1]/Subflow[40]	40	0.8555	0.8564999999999999	36	12	15	30	0.856	50.87598303774417	0.8564999999858596	-0.0011318618968416	-0.0000000000160049	30.996826944259688	14.419965590000004	18	24	50.87598303774417	0.8564999999858596	-1.0288112741972557	-1.0288112741972557	0	44.47305217684836	81	2.134326655530148	44.47305217684836	2.134326655530148
OK	Task[1].Loop[1]/Subflow[41]	41	0.8565	0.8574999999999999	36	12	15	30	0.857	51.19746802650105	0.8575000064852607	-0.0011318692532662	0.0000000073404197	31.235163191064835	14.419965590000004	18	24	51.19746802650105	0.8575000064852607	-1.035334962008807	-1.035334962008807	0	44.76636889245665	81	2.1437161519275802	44.76636889245665	2.1437161519275802
OK	Task[1].Loop[1]/Subflow[42]	42	0.8575	0.8584999999999999	36	12	15	30	0.858	51.52101632580514	0.8585000200035093	-0.0011318845540569	0.0000000226412104	31.473490364527365	14.419965590000004	18	24	51.52101632580514	0.8585000200035093	-1.0419018217666338	-1.0419018217666338	0	45.06227541158889	81	2.152930149320528	45.06227541158889	2.152930149320528
OK	Task[1].Loop[1]/Subflow[43]	43	0.8585	0.8594999999999999	36	12	15	30	0.859	51.845868980835924	0.859500033941405	-0.0011319003298301	0.0000000384169836	31.711755631432897	14.419965590000004	18	24	51.845868980835924	0.859500033941405	-1.0484960843852702	-1.0484960843852702	0	45.359879394137145	81	2.16201310981194	45.359879394137145	2.16201310981194
OK	Task[1].Loop[1]/Subflow[44]	44	0.8595	0.8604999999999999	36	12	15	30	0.86	52.171320395627966	0.8605000458099539	-0.0011319137633886	0.0000000518505421	31.949911613572468	14.419965590000004	18	24	52.171320395627966	0.8605000458099539	-1.0551030883620114	-1.0551030883620114	0	45.6583506534379	81	2.171006563953628	45.6583506534379	2.171006563953628
OK	Task[1].Loop[1]/Subflow[45]	45	0.8605	0.8614999999999999	36	12	15	30	0.861	52.496718200809944	0.8615000527458987	-0.0011319216139204	0.0000000597010739	32.187915388814915	14.419965590000004	18	24	52.496718200809944	0.8615000527458987	-1.0617092777598287	-1.0617092777598287	0	45.95692139767518	81	2.1799489861881254	45.95692139767518	2.1799489861881254
OK	Task[1].Loop[1]/Subflow[46]	46	0.8615	0.8624999999999999	36	12	15	30	0.862	52.82146473270871	0.8625000532513902	-0.001131922186067	0.0000000602732205	32.42572894514036	14.419965590000004	18	24	52.82146473270871	0.8625000532513902	-1.068302232702707	-1.068302232702707	0	46.25488784048846	81	2.188875751016101	46.25488784048846	2.188875751016101
OK	Task[1].Loop[1]/Subflow[47]	47	0.8625	0.8634999999999999	36	12	15	30	0.863	53.1450177143986	0.8635000476134844	-0.0011319158047361	0.0000000538918896	32.66331929222814	14.419965590000004	18	24	53.1450177143986	0.8635000476134844	-1.0748706834962378	-1.0748706834962378	0	46.55161098551891	81	2.197819098496015	46.55161098551891	2.197819098496015
OK	Task[1].Loop[1]/Subflow[48]	48	0.8635	0.8644999999999999	36	12	15	30	0.864	53.46689039759759	0.8645000376996872	-0.0011319045836866	0.0000000426708401	32.90065840025881	14.419965590000004	18	24	53.46689039759759	0.8645000376996872	-1.0814045136425963	-1.0814045136425963	0	46.846516829488245	81	2.206808113849209	46.846516829488245	2.206808113849209
OK	Task[1].Loop[1]/Subflow[49]	49	0.8645	0.8654999999999999	36	12	15	30	0.865	53.786651243594754	0.8655000262287171	-0.0011318916001325	0.000000029687286	33.13772299390078	14.419965590000004	18	24	53.786651243594754	0.8655000262287171	-1.0878947533575432	-1.0878947533575432	0	47.13909606659981	81	2.2158687196373164	47.13909606659981	2.2158687196373164
OK	Task[1].Loop[1]/Subflow[50]	50	0.8655	0.8664999999999999	36	12	15	30	0.866	54.10392327738783	0.8665000157727987	-0.0011318797654767	0.0000000178526301	33.374494266835306	14.419965590000004	18	24	54.10392327738783	0.8665000157727987	-1.0943335663367542	-1.0943335663367542	0	47.42890342996818	81	2.225023679994254	47.42890342996818	2.225023679994254
OK	Task[1].Loop[1]/Subflow[51]	51	0.8665	0.8674999999999999	36	12	15	30	0.867	54.418383297591966	0.8675000079092425	-0.001131870865017	0.0000000089521705	33.61095761978556	14.419965590000004	18	24	54.418383297591966	0.8675000079092425	-1.100714233500059	-1.100714233500059	0	47.71555684970624	81	2.234292617905939	47.71555684970624	2.234292617905939
OK	Task[1].Loop[1]/Subflow[52]	52	0.8675	0.8684999999999999	36	12	15	30	0.868	54.729761119922166	0.868500002960789	-0.0011318652640509	0.0000000033512044	33.84710252887159	14.419965590000004	18	24	54.729761119922166	0.868500002960789	-1.107031137340955	-1.107031137340955	0	47.998736600341	81	2.2436920472281114	47.998736600341	2.2436920472281114
OK	Task[1].Loop[1]/Subflow[53]	53	0.8685	0.8694999999999999	36	12	15	30	0.869	55.037838925394915	0.8695000004704707	-0.0011318624453545	0.0000000005325079	34.082922580375964	14.419965590000004	18	24	55.037838925394915	0.8695000004704707	-1.1132797483384704	-1.1132797483384704	0	48.27818450977113	81	2.253235419103052	48.27818450977113	2.253235419103052
OK	Task[1].Loop[1]/Subflow[54]	54	0.8695	0.8704999999999999	36	12	15	30	0.87	55.34245786836255	0.8705000239825338	-0.0011318890577631	0.0000000271449166	34.31842122007535	14.419965590000004	18	24	55.34245786836255	0.8705000239825338	-1.1194567585134139	-1.1194567585134139	0	48.55370969707635	76	2.2629334120376567	48.55370969707635	2.2629334120376567
OK	Task[1].Loop[1]/Subflow[55]	55	0.8705	0.8714999999999999	36	12	15	30	0.871	55.643484282400784	0.8715000127937689	-0.0011318763936263	0.0000000144807798	34.553586189870344	14.419965590000004	18	24	55.643484282400784	0.8715000127937689	-1.1255593957619952	-1.1255593957619952	0	48.825157791419336	76	2.272792927554181	48.825157791419336	2.272792927554181
OK	Task[1].Loop[1]/Subflow[56]	56	0.8715	0.8724999999999999	36	12	15	30	0.872	55.940864274451776	0.8725000048639919	-0.0011318674182138	0.0000000055053673	34.78843250527138	14.419965590000004	18	24	55.940864274451776	0.8725000048639919	-1.1315865303798402	-1.1315865303798402	0	49.0924600260603	76	2.282818923586521	49.0924600260603	2.282818923586521
OK	Task[1].Loop[1]/Subflow[57]	57	0.8725	0.8734999999999999	36	12	15	30	0.873	56.2345811651087	0.8735000005774218	-0.0011318625664084	0.0000000006535618	35.022970285359335	14.419965590000004	18	24	56.2345811651087	0.8735000005774218	-1.1375378115411603	-1.1375378115411603	0	49.35559447069729	76	2.293013150445179	49.35559447069729	2.293013150445179
OK	Task[1].Loop[1]/Subflow[58]	58	0.8735	0.8744999999999999	36	12	15	30	0.874	56.5246664180163	0.8745000016396249	-0.0011318637686756	0.0000000018558291	35.257213841255066	14.419965590000004	18	24	56.5246664180163	0.8745000016396249	-1.1434138884820557	-1.1434138884820557	0	49.61459567745535	71	2.303374578628964	49.61459567745535	2.303374578628964
OK	Task[1].Loop[1]/Subflow[59]	59	0.8745	0.8755	36	12	15	30	0.875	56.81119560870537	0.8755000001782356	-0.0011318621145847	0.0000000002017381	35.49117905766146	14.419965590000004	18	24	56.81119560870537	0.8755000001782356	-1.1492163284082701	-1.1492163284082701	0	49.86955084523699	71	2.3138993336513947	49.86955084523699	2.3138993336513947
OK	Task[1].Loop[1]/Subflow[60]	60	0.8755000000000001	0.8765	36	12	15	30	0.876	57.094374710903715	0.876500287669215	-0.0011321875146745	0.000000325601828	35.72495550842353	14.419965590000004	18	24	57.094374710903715	0.876500287669215	-1.1549493628055545	-1.1549493628055545	0	50.12067602494292	51	2.324584056429134	50.12067602494292	2.324584056429134
OK	Task[1].Loop[1]/Subflow[61]	61	0.8765000000000001	0.8775	36	12	15	30	0.877	57.374187890820515	0.8775002088622879	-0.0011320983161152	0.0000002364032687	35.958415283758086	14.419965590000004	18	24	57.374187890820515	0.8775002088622879	-1.1606127571658587	-1.1606127571658587	0	50.36800390171927	66	2.3354125738581812	50.36800390171927	2.3354125738581812
OK	Task[1].Loop[1]/Subflow[62]	62	0.8775000000000001	0.8785	36	12	15	30	0.878	57.65091766777142	0.8785000001963479	-0.0011318621350853	0.0000000002222388	36.19164262118548	14.419965590000004	18	24	57.65091766777142	0.8785000001963479	-1.1662123416059325	-1.1662123416059325	0	50.61184498564992	71	2.3463755556114476	50.61184498564992	2.3463755556114476
OK	Task[1].Loop[1]/Subflow[63]	63	0.8785000000000001	0.8795	36	12	15	30	0.879	57.92491573301039	0.8795000004627964	-0.0011318624366682	0.0000000005238217	36.42474905313502	14.419965590000004	18	24	57.92491573301039	0.8795000004627964	-1.1717553684070103	-1.1717553684070103	0	50.852582945224434	71	2.3574623425288648	50.852582945224434	2.3574623425288648
OK	Task[1].Loop[1]/Subflow[64]	64	0.8795000000000001	0.8805	36	12	15	30	0.88	58.196431677667654	0.8805000204115618	-0.001131885015916	0.0000000231030695	36.657726593925446	14.419965590000004	18	24	58.196431677667654	0.8805000204115618	-1.1772470478534034	-1.1772470478534034	0	51.09052450639003	71	2.368653889526885	51.09052450639003	2.368653889526885
OK	Task[1].Loop[1]/Subflow[65]	65	0.8805000000000001	0.8815	36	12	15	30	0.881	58.465795726046856	0.8815000000235449	-0.0011318619394961	0.0000000000266496	36.89060113034533	14.419965590000004	18	24	58.465795726046856	0.8815000000235449	-1.1826942461868155	-1.1826942461868155	0	51.326060671584194	76	2.379929937069025	51.326060671584194	2.379929937069025
OK	Task[1].Loop[1]/Subflow[66]	66	0.8815000000000001	0.8825	36	12	15	30	0.882	58.733414962545915	0.8825000000003238	-0.0011318619132131	0.0000000000003666	37.12343038508683	14.419965590000004	18	24	58.733414962545915	0.8825000000003238	-1.1881054086410452	-1.1881054086410452	0	51.559663059731086	76	2.3912689734844745	51.559663059731086	2.3912689734844745
OK	Task[1].Loop[1]/Subflow[67]	67	0.8825000000000001	0.8835	36	12	15	30	0.883	58.99971915029358	0.8834999997545503	-0.0011318616350314	-0.0000000002778151	37.356256929154156	14.419965590000004	18	24	58.99971915029358	0.8834999997545503	-1.1934894639254183	-1.1934894639254183	0	51.79183661758227	76	2.4026459373714912	51.79183661758227	2.4026459373714912
OK	Task[1].Loop[1]/Subflow[68]	68	0.8835000000000001	0.8845	36	12	15	30	0.884	59.26538334911914	0.8845007321192271	-0.0011326905707154	0.0000008286578689	37.58930269048878	14.419965590000004	18	24	59.26538334911914	0.8845007321192271	-1.1988603254189285	-1.1988603254189285	0	52.02331390874726	76	2.4140416606564683	52.02331390874726	2.4140416606564683
OK	Task[1].Loop[1]/Subflow[69]	69	0.8845000000000001	0.8855	36	12	15	30	0.885	59.530401339375324	0.8855001863761911	-0.0011320728649587	0.0000002109521122	37.822154591603244	14.419965590000004	18	24	59.530401339375324	0.8855001863761911	-1.204218159517768	-1.204218159517768	0	52.25424814742612	76	2.4254029983171703	52.25424814742612	2.4254029983171703
OK	Task[1].Loop[1]/Subflow[70]	70	0.8855000000000001	0.8865	36	12	15	30	0.886	59.79600690838391	0.8865008452987719	-0.0011328186743315	0.000000956761485	38.05545048736778	14.419965590000004	18	24	59.79600690838391	0.8865008452987719	-1.209588228729008	-1.209588228729008	0	52.485887767957614	76	2.436725067977963	52.485887767957614	2.436725067977963
OK	Task[1].Loop[1]/Subflow[71]	71	0.8865000000000001	0.8875	36	12	15	30	0.887	60.06210443990802	0.8874999997824913	-0.0011318616666567	-0.0000000002461898	38.288622323088305	14.419965590000004	18	24	60.06210443990802	0.8874999997824913	-1.2149689452182164	-1.2149689452182164	0	52.7183369127986	81	2.447941282894564	52.7183369127986	2.447941282894564
